#,Name,Type,Title,Outlet,Semester
1253,"Ryan, Shawn David",Presentation,Mathematics Provides Insight into Biology,"Applied Mathematics Seminar, University of Waterloo (Canada)",Summer 2020
1254,"Ryan, Shawn David",Presentation,Influence of Nanoparticles on the Dynamics and Clustering of Active Colloids Proximate to a Boundary,2020 AIChE Annual Meeting,Summer 2020
1255,"Ryan, Shawn David",Poster Presentation,Role of Hydrodynamic Interactions in Chemotaxis of Bacterial Populations,Society for Mathematical Biology Annual Meeting,Summer 2020
1256,"Ryan, Shawn David",Poster Presentation,Open Textbooks and Online Modules in Linear Algebra,CSU Provost's Teaching Summit,Summer 2020
1257,"Ryan, Shawn David",Presentation,Mathematics Provides Insight Into Self-Organization in Active Biosystems,Global Seminar on Mathematical Modeling and Applications,Summer 2020
1258,"Ryan, Shawn David",Presentation,COF Talk: Introduction to Research in Mathematical Biology,Choose Ohio First Seminar,Fall 2020
1259,"Ryan, Shawn David",Presentation,Interaction Between Ants and Crabs on Christmas Island,Structural Biology/Biochemistry Seminar Series,Fall 2020
1260,"Ryan, Shawn David",Presentation,Mathematical Modeling for Collective Dynamics in Ant Raids,Florida State Biomath Journal Club,Fall 2020
1261,"Ryan, Shawn David",Journal Publication,The contributions of shear and turbulence to cloud overlap for cumulus clouds,Journal of Geophysical Research: Atmospheres,Fall 2020
1262,"Ryan, Shawn David",Presentation,The Contributions of Shear and Turbulence to Cloud Overlap for Cumulus Clouds,"AGU Fall Meeting (Speaker is T. Heus, co-author S. D. Ryan)",Fall 2020
1263,"Ryan, Shawn David",Journal Publication,Reconciling Chord Length Distributions and Area Distributions for Fields of Fractal Cumulus Cloud,Atmosphere,Fall 2020
1264,"Ryan, Shawn David",Journal Publication,Model for Ant-Crab Interaction During Migration on Christmas Island,Mathematical Biosciences,Fall 2020
1265,"Ryan, Shawn David",Presentation,Influence of Nanoparticles on the Dynamics and Clustering of Active Colloids Proximate to a Boundary,Workshop on Active Janus Particles,Fall 2020
1266,"Ryan, Shawn David",Presentation,Mathematical Modeling of Ant Foraging and Trail Formation,"Ecology, Evolution & Environmental Science Seminar Series",Fall 2020
1267,"Ryan, Shawn David",Journal Publication,Heterogeneous Bacterial Swarms with Mixed Lengths,Physical Review E,Spring 2021
1268,"Ryan, Shawn David",Journal Publication,Motor protein transport along inhomogeneous microtubules,Bulletin for Mathematical biology,Spring 2021
1269,"Ryan, Shawn David",Presentation,How to Use OneNote to Build an Engaged Classroom,2021 CSU CFE Faculty Innovator Award Presentation,Spring 2021
1270,"Ryan, Shawn David",Journal Publication,An OER Approach to Linear Algebra,PRIMUS,Summer 2021
1271,"Ryan, Shawn David",Presentation,Modeling Collective Swimming in Bacterial Suspensions,Society for Mathematical Biology 2021 Annual Meeting,Summer 2021
1272,"Ryan, Shawn David",Journal Publication,Heterogeneous Bacterial Swarms with Mixed Lengths,Physical Review E,Summer 2021
1273,"Ryan, Shawn David",Presentation,Desmos and Dynamics,2021 MAA Math Fest,Summer 2021
1274,"Ryan, Shawn David",Poster Presentation,Model for Chromosome Dynamics in Cell Nucleus,Society for Mathematical Biology Annual Meeting,Summer 2021
1275,"Ryan, Shawn David",Presentation,How to frame your research for the NSF GRFP Program,RE@CSU Summer Research Experience Seminar,Summer 2021
1276,"Ryan, Shawn David",Presentation,Mathematics Provides Insight into Self-Organization in Biology,Junior Seminar Fall 2021,Fall 2021
1277,"Ryan, Shawn David",Journal Publication,Influence of PEG on the Clustering of Active Janus Colloid,Colloids and Surfaces A: Physicochemical and Engineering Aspects,Fall 2021
1278,"Ryan, Shawn David",Presentation,Mathematics Provides Insight into Self-Organization in Biology,Interdisciplinary Center for Quantitative Modeling in Biology Colloquium,Spring 2022
1279,"Ryan, Shawn David",Presentation,Mathematics Provides Insight into Biology,Spring 2022 Junior Seminar,Spring 2022
1280,"Ryan, Shawn David",Presentation,Mathematics Provides Insight into Self-Organization in Biology,Tufts Mathematics Colloquium,Spring 2022
1281,"Ryan, Shawn David",Presentation,Role of Hydrodynamic Interactions in Collective Swimming of Bacteria,SIAM Annual Meeting 2022,Summer 2022
1282,"Ryan, Shawn David",Presentation,Role of Hydrodynamic Interactions in Collective Swimming of Bacteria,SIAM 2022 Annual Meeting,Summer 2022
1283,"Ryan, Shawn David",Presentation,How To Do Great Research and Scholarship (2-Part),USRA Student Seminar,Summer 2022
1284,"Ryan, Shawn David",Presentation,Preparing for the NSF GRFP (3-part Workshop),CSU NSF GRFP Workshop,Fall 2022
1285,"Ryan, Shawn David",Presentation,Mathematics Provides Insight to Biology,SPS-Choose Ohio First Seminar,Fall 2022
1286,"Ryan, Shawn David",Journal Publication,Better Together: Modeling the Effect of Spatial Heterogeneity on Synthetic Microbial Consortia Dynamics,Biophysical Reports,Fall 2022
1287,"Ryan, Shawn David",Presentation,Mathematics Provides Insight into Biology,Junior Seminar (Mathematics),Fall 2022
1288,"Ryan, Shawn David",Presentation,Mathematics Provides Insight into Biology,Junior Seminar (Mathematics),Spring 2023
1289,"Ryan, Shawn David",Presentation,"Modeling Identifies Chromosome Numbers, Repulsive and Attractive Forces as Determinants of Homolog Pairing During Meiosis",Rust Belt Meiosis Meeting,Spring 2023
1290,"Ryan, Shawn David",Journal Publication,Fluid-Structure Interaction Modeling of Neighboring Tubes with Primary cilium Analysis,Mathematical Biosciences and Engineering,Spring 2023
1291,"Sam-Yellowe, Tobili Yvonne",Journal Publication,Colpodella sp. (ATCC 50594) Life cycle: Myzocytosis and possible links to the origin of intracellular parasitism,Trop. Med. Infect. Dis,Spring 2021
1292,"Sam-Yellowe, Tobili Yvonne",Journal Publication,"Novel life cycle stages of Colpodella sp. (Apicomplexa) identified using Sam-Yellowe’s Trichrome stains, and confocal and electron microscopy",International Microbiology,Summer 2021
1293,"Sam-Yellowe, Tobili Yvonne",Book,Immunology: Overview and Laboratory Manual,Springer,Summer 2021
1294,"Sam-Yellowe, Tobili Yvonne",Journal Publication,Trafficking and association Plasmodium falciparum MC-2TMwith the Maurer’s clefts,Pathogens,Summer 2021
1295,"Sam-Yellowe, Tobili Yvonne",Journal Publication,"Ultrastructure of myzocytosis and cyst formation , and the role of actin in tubular tether formation in Colpodella sp. (ATCC 50594)",Pathogens,Spring 2022
1296,"Sandlers, Yana I",Journal Publication,A protocol for metabolic characterization of human induced pluripotent stem cell-derived cardiomyocytes (iPS-CM),MethodsX,Summer 2020
1297,"Sandlers, Yana I",Journal Publication,CR reprograms acetyl-CoA metabolism and induces long-chain acyl-CoA dehydrogenase and CrAT expression,Aging cell,Fall 2020
1298,"Sandlers, Yana I",Poster Presentation,"Metabolic characterization of Barth Syndrome Cellular Model, American Association of Clinical Chemistry",AACC,Summer 2022
1299,"Sandlers, Yana I",Journal Publication,Circadian clock controls rhythms in ketogenesis by interfering with PPARα transcriptional network,Proceedings of the National Academy of Sciences of the United States of America,Fall 2022
1300,"Sandlers, Yana I",Poster Presentation,No cardiomyopathy or skeletal muscle weakness in an organismal model of Barth syndrome - is metabolism the basis for its neutropenia,American Society of Hematology meeting,Fall 2022
1301,"Sandlers, Yana I",Journal Publication,A liquid chromatography tandem mass spectrometry method for a semiquantitative screening of cellular acyl-CoA,Analytical biochemistry,Fall 2022
1302,"Sandlers, Yana I",Poster Presentation,Identifying metabolic phenotyping variability in a cellular model of Barth Syndrome.,Mass Spectrometry in Clinical Laboratory (MSACL),Spring 2023
1303,"Sandlers, Yana I",Journal Publication,Peripheral blood mononuclear cell mitochondrial dysfunction in acute alcohol-associated hepatitis,Clinical and translational medicine,Spring 2023
1304,"Schultz-Bergin, Marcus Ryan",Journal Publication,Does Convergence Liberalism Risk Anarchy?,Journal of Ethics and Social Philosophy,Summer 2020
1305,"Schultz-Bergin, Marcus Ryan",Chapter,Grade Anarchy in the Philosophy Classroom,Ungrading: Rewarded by Learning,Summer 2020
1306,"Schultz-Bergin, Marcus Ryan",Other,CRISPR Gene Editing in Animal Agriculture,European Society for Agricultural and Food Ethics Newsletter,Summer 2020
1307,"Schultz-Bergin, Marcus Ryan",Presentation,Responding to Grade Injustice,Philosophy Department Colloquium,Spring 2021
1308,"Schultz-Bergin, Marcus Ryan",Review,"Review: Federico Zuolo's Animals, Political Liberalism, and Public Reason",Ethical Theory & Moral Practice,Summer 2021
1309,"Schultz-Bergin, Marcus Ryan",Chapter,Strategies for Collaborative Learning in Large Online Classrooms,Teaching Large Online and Blended Classes,Spring 2022
1310,"Schultz-Bergin, Marcus Ryan",Journal Publication,"Intelligibility, Anarchy, & Healthy Eating",Ethical Perspectives,Spring 2023
1311,"Schultz, Elizabeth S",Presentation,An Examination of Career Preparation Among Music Education Doctoral Alumni,National Association for Music Education National Conference,Fall 2022
1312,"Schultz, Elizabeth S",Book,The Digital Companion to Navigating Music Education Research,F-flat Books,Fall 2022
1313,"Schultz, Elizabeth S",Presentation,“Play” to Facilitate Graduate Student/Experienced Teacher Learning,2023 New Directions in Music Education Conference,Spring 2023
1314,"Schultz, Elizabeth S",Presentation,Scholarship and Creative Activities Post-Dissertation,University of Florida Music Education Doctoral Colloquium,Spring 2023
1315,"Scott, Jonathan Andrew",Journal Publication,Twisting structures and morphisms up to strong homotopy,Journal of Homotopy and Related Structures,Fall 2020
1316,"Scott, Jonathan Andrew",Other,Twisting Structures and Morphisms up to Strong Homotopy,,Fall 2020
1317,"Scott, Jonathan Andrew",Journal Publication,Twisting structures and morphisms up to strong homotopy,J. Homotopy Relat. Struct.,Fall 2020
1318,"Scott, Jonathan Andrew",Journal Publication,"Exact weights, path metrics, and algebraic Wasserstein distances",Journal of Applied and Computational Topology,Spring 2023
1319,"Sensale Rodriguez, Sebastian",Journal Publication,A bistable and reconfigurable molecular system with encodable bonds,Science Advances,Fall 2022
1320,"Sensale Rodriguez, Sebastian",Journal Publication,Steric Communication between Dynamic Components on DNA nanodevices,ACS nano,Fall 2022
1321,"Sensale Rodriguez, Sebastian",Presentation,Dynamic DNA Nanotechnology,Biophysics/Biomath Colloquium (Invited Speaker),Fall 2022
1322,"Sensale Rodriguez, Sebastian",Presentation,Mesoscopic Modeling of Communicating DNA Nanodevices,DMREF Workshop (Invited Speaker),Spring 2023
1323,"Sensale Rodriguez, Sebastian",Presentation,Dynamic DNA Nanotechnology,Joint Meeting of Choose Ohio First (COF) and Society of Physics Students (SPS),Spring 2023
1324,"Severson, Aaron Frederick",Poster Presentation,The SCF Ubiquitin Ligase Component PROM-1 Promotes Degradation ofNucleoplasmic REC-8,Midwest C. elegans Meeting,Spring 2023
1325,"Severson, Aaron Frederick",Poster Presentation,A targeted genetic screen to identify meiotic cohesin regulators,Midwest C. elegans Meeting,Spring 2023
1326,"Shao, Sailai Sally",Journal Publication,Active disturbance rejection control of torsional plant with unknown frequency harmonic disturbance,Control Engineering Practice,Summer 2020
1327,"Shao, Sailai Sally",Journal Publication,Robust Tracking in Underactuated Systems Using Flatness-Based ADRC With Cascade Observers,"J. Dyn. Sys., Meas., Control",Fall 2020
1328,"Shao, Sailai Sally",Journal Publication,General ADRC Design for Systems With Periodic Disturbances of Unknown and Varying Frequencies,"Journal of Dynamic Systems, Control and Measurement",Spring 2021
1329,"Shao, Sailai Sally",Journal Publication,Robust converter-fed motor control based on active rejection of multiple disturbances,Control Engineering Practice,Spring 2021
1330,"Shao, Sailai Sally",Journal Publication,On dealing with harmonic uncertainties in the class of active disturbance rejection controllers ,International Journal of Control,Summer 2021
1331,"Sherman, Richard Andrew",Creative Production,Franklin Manor,"Centre Film Festival,    Spotlight Documentary Film Awards , Kansas City International Film Festival ",Fall 2020
1332,"Slankard, Cigdem",Presentation,The Limitations and Possibilities in 360 Virtual Reality Documentary,University Film and Video Association Conference,Summer 2020
1333,"Slankard, Cigdem",Creative Production,Pretty Vacant,TBD,Summer 2020
1334,"Slankard, Cigdem",Creative Production,Breaking Bread,TBD,Summer 2020
1335,"Slankard, Cigdem",Presentation,Community Solutions for Welcoming the Stranger,Immigration Film Festival,Fall 2020
1336,"Slankard, Cigdem",Creative Production,Aesthetica Short Film Festival,,Fall 2020
1337,"Slankard, Cigdem",Presentation,Audience Discussion,Common Good International Film Festival,Fall 2020
1338,"Slankard, Cigdem",Presentation,Local Filmmaker Panel,Chagrin Documentary Film Festival,Fall 2020
1339,"Slankard, Cigdem",Creative Production,Virginia Dares Cinematic Arts Awards,Virginia Tech University,Fall 2020
1340,"Slankard, Cigdem",Presentation,Crises of Care,SF Urban Film Fest,Spring 2021
1341,"Slankard, Cigdem",Creative Production, International Film and Human Rights Festival of Valencia – HUMANS FEST,Fundación por la Justicia,Spring 2021
1342,"Slankard, Cigdem",Creative Production,Barcelona Planet Film Festival ,,Summer 2021
1343,"Slankard, Cigdem",Creative Production,River Film Festival (Breaking Bread),Padua City Council - Cultural Office and the University of Padua,Summer 2021
1344,"Slankard, Mark D",Creative Production,Better Cities Film Festival ,,Fall 2020
1345,"Slankard, Mark D",Creative Production,Essex DocFest,Essex DocFest,Fall 2020
1346,"Slankard, Mark D",Creative Production,The Cut Film Series,The Cut Cinema,Fall 2020
1347,"Slankard, Mark D",Creative Production,FilmArte Festival,Wein Salon and Oblomov Kreuzkoelln,Fall 2020
1348,"Slankard, Mark D",Creative Production,Chagrin Documentary Film Festival,,Fall 2020
1349,"Slankard, Mark D",Creative Production,Greater Cleveland Urban Film Festival ,,Fall 2020
1350,"Slankard, Mark D",Creative Production,Immigration Film Festival ,,Fall 2020
1351,"Slankard, Mark D",Creative Production,Social and Economic Justice Film Festival,ProForum,Fall 2020
1352,"Slankard, Mark D",Creative Production,Better Cities Film Festival,,Fall 2020
1353,"Slankard, Mark D",Creative Production,Queen City Film Festival,Allegany Allied Arts,Spring 2021
1354,"Slankard, Mark D",Creative Production,Common Good Film Festival ,,Spring 2021
1355,"Slankard, Mark D",Creative Production,Common Good International Film Festival - Dreamhood (feature),Williamette Univerity,Spring 2021
1356,"Slankard, Mark D",Creative Production,Alexander Street Streaming Service (ProQuest),educational subscription streaming service,Spring 2021
1357,"Slankard, Mark D",Creative Production,International Changing Perspectives Film Festival,"Beyoğlu Fitaş Sinemaları, SUPA Suriye Pasajı Salon",Spring 2021
1358,"Slankard, Mark D",Creative Production,Urban Visions: Beyond the Ideal City,,Spring 2021
1359,"Slankard, Mark D",Creative Production,American Documentary and Animation Film Festival,Institute For Sustainable Infrastructure (ISI),Spring 2021
1360,"Slankard, Mark D",Creative Production,Urban Visions: Beyond the Ideal City,City Space Architecture,Spring 2021
1361,"Slankard, Mark D",Creative Production,International Fine Arts Film Festival,,Spring 2021
1362,"Slankard, Mark D",Creative Production,WIFI Film Festival,Washburn University,Spring 2021
1363,"Slankard, Mark D",Creative Production,Frozen River Film Festival,,Spring 2021
1364,"Slankard, Mark D",Creative Production,San Francisco Urban Film Festival,,Spring 2021
1365,"Slankard, Mark D",Creative Production,UFVA Conference Screening,University Film and Video Association,Summer 2021
1366,"Slankard, Mark D",Creative Production,Fine Arts Film Festival,Venice Institute of Contemporary Art,Summer 2021
1367,"Slankard, Mark D",Creative Production,Capital Filmmakers Festival Berlin - Pretty Vacant,Capital Filmmakers Festival,Fall 2021
1368,"Slankard, Mark D",Creative Production,Circle City Film Festival - Dreamhood (feature),CCFF,Fall 2021
1369,"Slankard, Mark D",Creative Production,Greater Cleveland Urban Film Festival (GCUFF) - Pretty Vacant,,Fall 2021
1370,"Slankard, Mark D",Creative Production,International Migration & Environmental Film Festival - Dreamhood (feature),IMEFF,Fall 2021
1371,"Slankard, Mark D",Creative Production,Mosaic World Film Festival - Pretty Vacant,Nordlof Theater,Fall 2021
1372,"Slankard, Mark D",Creative Production,Better Cities Film Festival - Pretty Vacant,Cinema Detroit,Fall 2021
1373,"Slankard, Mark D",Creative Production,CINETEKTON International Film and Architecture  - Pretty Vacant,,Fall 2021
1374,"Slankard, Mark D",Creative Performance,Inheritance,Greg D'Alessio / Why Collective,Spring 2022
1375,"Slankard, Mark D",Creative Production,Ethnografilm Paris (2021),International Social Science Council (ISSC) ,Spring 2022
1376,"Slankard, Mark D",Creative Production,Common Good Film Festival ,Wlliamette University,Spring 2022
1377,"Slifkin, Andrew B",Poster Presentation,Colored audio-noise preference,"Annual Auditory Perception, Cognition, and Action Meeting (APCAM)",Fall 2020
1378,"Slifkin, Andrew B",Presentation,Successful Manipulation of Your Research Mentor: 6 Simple Tips,PSY 509: Proseminar in Psychology Science,Fall 2020
1379,"Slifkin, Andrew B",Presentation,The Peer-Review Process,PSY 509: Proseminar in Psychology Science,Fall 2020
1380,"Slifkin, Andrew B",Poster Presentation,Are there shared language- and motor-system information processes?,61st Annual Meeting of the Psychonomic Society,Fall 2020
1381,"Slifkin, Andrew B",Other,S3 E4 – Running the Gambit: From Motor Control to Free Will v. Determinism with Andrew Slifkin,"""The Psychology Club Podcast"" at CSU",Spring 2021
1382,"Slifkin, Andrew B",Presentation,Attentional Fluctuations in Timing,Viking Series: Data Blitz,Spring 2021
1383,"Slifkin, Andrew B",Presentation,Applying to Graduate School,Collegiate Neuroscience Association (CNA) Meeting,Spring 2021
1384,"Slifkin, Andrew B",Poster Presentation,Investigating the theory of embodied cognition,The 129th Meeting of the Ohio Academy of Science ,Spring 2021
1385,"Slifkin, Andrew B",Presentation,"The Importance of Motor Control to Psychology, Neuroscience, and Daily Living",PSY 509: Proseminar in Psychological Science,Fall 2021
1386,"Slifkin, Andrew B",Poster Presentation,Attentional fluctuations in a timing task,62nd Annual Meeting of the Psychonomic Society,Fall 2021
1387,"Slifkin, Andrew B",Journal Publication,Controlling an effector with eye movements: The effect of entangled sensory and motor responsibilities,PLoS One,Spring 2022
1388,"Slifkin, Andrew B",Poster Presentation,Calibration of inter-tap intervals in continuation timing,2022 College of Sciences and Health Professions Research Day,Spring 2022
1389,"Slifkin, Andrew B",Proceedings Publication,Proof-of-concept: A hands-free interface for robot-assisted self-feeding,2022 International Conference on Rehabilitation Robotics (ICORR),Fall 2022
1390,"Slifkin, Andrew B",Poster Presentation,Accessible hand motion data acquisition using computer vision.,International Forum on Research Excellence (IFoRE),Fall 2022
1391,"Slifkin, Andrew B",Poster Presentation,Tuning the Internal Timekeeper in Continuation Tapping Tasks,63rd Annual Meeting of the Psychonomic Society,Fall 2022
1392,"Smith, Albert F",Poster Presentation,Selective attention to attributes of two-letter strings,63rd Annual Meeting of the Psychonomic Society,Fall 2022
1393,"Sola, Jose O",Presentation,"Colonos y Centralistas en la creación de la industria azucarera de Puerto Rico, 1900-1930”",Annual Conference ,Fall 2022
1394,"Sola, Jose O",Presentation,"Presentation of Smoker Beyond the Sea. The Story of Puerto Rican Tobacco, Jackson: University Press of Mississippi, 2022 by Juan José Baldrich",Book Presentation ,Spring 2023
1395,"Sonstegard, Adam T",Journal Publication,"""The Grandissimes and the Tragic, Graphic Mulatta""",Mississippi Quarterly,Summer 2020
1396,"Sonstegard, Adam T",Journal Publication,"""Outing the Midwestern 'Bachers' of Garland's A Little Norsk""",Midwest Quarterly,Fall 2020
1397,"Sonstegard, Adam T",Presentation,Emmett Memorial Lecture: A Connecticut Yankee as an Early Graphic Novel,"Emmett Memorial Lecture, Pittsburg State University, Pittsburg, KS",Fall 2021
1398,"Sonstegard, Adam T",Review,Review of: An Open Secret: the Family Story of Robert and John Gregg Allerton,Canadian Journal of History,Summer 2022
1399,"Sonstegard, Adam T",Journal Publication,The Lost Visual Vernaculars of the First Uncle Remus Tales,Nineteenth-Century Prose,Summer 2022
1400,"Sonstegard, Adam T",Creative Production,Skunk Whisperer I Am Not,"The Hopper, Online environmental literary magazine",Summer 2022
1401,"Sonstegard, Adam T",Journal Publication,"Alexa, eReadings of ""In the Cage,"" and Anticipations of Surveillance Capitalism""",Henry James Review,Spring 2023
1402,"Soprunov, Ivan",Journal Publication,Classification of triples of lattice polytopes with a given mixed volume,Discrete & Computational Geometry,Summer 2020
1403,"Soprunov, Ivan",Journal Publication,Inequalities between mixed volumes of convex bodies: volume bounds for the Minkowski sum,Mathematika,Summer 2020
1404,"Soprunov, Ivan",Presentation,Maximizing the volume of the Minkowski sum in terms of the mixed volume,Annual Meeting of German Mathematical Society,Fall 2020
1405,"Soprunov, Ivan",Journal Publication,"Monomial-Cartesian codes and their duals, with applications to LCD codes, quantum codes, and locally recoverable codes",Des. Codes Cryptogr.,Fall 2020
1406,"Soprunov, Ivan",Presentation,Zeros of sparse polynomials over finite fields,Institut fur Algebra und Geometrie Seminar,Fall 2021
1407,"Soprunov, Ivan",Presentation, Zeros of sparse polynomials over finite fields,Institut fur Mathematik – BTU Colloquium,Fall 2021
1408,"Soprunov, Ivan",Presentation,Mixed Volume Configuration Spaces,Séminaire informel analyse,Fall 2021
1409,"Soprunov, Ivan",Presentation,Plücker-type inequalities for mixed areas and intersection numbers of tropical curves,Measure theory seminar,Spring 2022
1410,"Soprunov, Ivan",Presentation,Plücker-type inequalities for mixed areas and intersection numbers of tropical curves,Topology Algebra Geometry seminar,Spring 2022
1411,"Soprunov, Ivan",Presentation,Evaluation codes and their duals,Joint Mathematics Meetings,Spring 2022
1412,"Soprunov, Ivan",Journal Publication,Coding theory package for Macaulay2,Journal of Software for Algebra and Geometry,Spring 2022
1413,"Soprunov, Ivan",Journal Publication,Fq-zeros of sparse trivariate polynomials and toric 3-fold codes,SIAM Journal on Applied Algebra and Geometry,Summer 2022
1414,"Sotiropoulos, Karen",Journal Publication,Rose and James Aggrey and the Black Atlantic Gestations of African Nationalism,International Journal of African Historical Studies,Fall 2020
1415,"Sotiropoulos, Karen",Presentation,The Rainbow Coalition from the Black Panther Party to the election of President Obama,"Social Justice Course, Cleveland Marshall Law School",Fall 2020
1416,"Sotiropoulos, Karen",Presentation,Education and Social Justice,Confronting the Twin Pandemics - COVID-19 and Racial Injustice,Spring 2021
1417,"Sotiropoulos, Karen",Presentation,Right to Vote Roundtable,Cleveland Teaching Collaborative,Summer 2021
1418,"Sotiropoulos, Karen",Presentation,"""Black Vaudeville Performers Wore Blackface?""",We the (Black) People podcast,Summer 2021
1419,"Sotiropoulos, Karen",Presentation,Cleveland Teaching Collaborative Black History Roundtable,"Cleveland Teaching Collaborative, CSU",Spring 2022
1420,"Sotiropoulos, Karen",Chapter,Black Performers in Blackface,Who Built America? Open Educational Resource,Summer 2022
1421,"Sotiropoulos, Karen",Presentation,Rethinking Social Movements and Political Movements in light of 2020 uprisings,Guest Lecture in UST Course,Spring 2023
1422,"Sotiropoulos, Karen",Presentation,Stereotypes in American Culture,Guest Lecture in Cultural Anthropology course,Spring 2023
1423,"Souther, J Mark",Journal Publication,"""Curating Kisumu"" and ""Curating East Africa"": Academic Collaboration and Public Engagement in the Digital Age",History in Africa,Summer 2020
1424,"Souther, J Mark",Other,What Happened to Northeast Ohio's 'Chemical Shore'?,Belt Magazine,Summer 2020
1425,"Souther, J Mark",Presentation,City and Suburb: The Evolving Geographies of Jewish Cleveland,Public Lecture,Summer 2020
1426,"Souther, J Mark",Review,"Review of Jeannine deNobel Love, Cleveland Architecture 1890-1930: Building the City Beautiful (Lansing: Michigan State University Press, 2020)",H-Midwest,Summer 2020
1427,"Souther, J Mark",Review,"Richard Campanella, The West Bank of Greater New Orleans: A Historical Geography (Baton Rouge: Louisiana State University Press, 2020)",H-South,Summer 2020
1428,"Souther, J Mark",Review,"Review of Thomas Jessen Adams and Matt Sakakeeny, eds., Remaking New Orleans: Beyond Exceptionalism and Authenticity (Durham: Duke University Press, 2019)",Journal of American History,Fall 2020
1429,"Souther, J Mark",Presentation,"Through the Ivory Curtain: African Americans in Cleveland Heights, 1900-1960",Public Lecture,Fall 2020
1430,"Souther, J Mark",Presentation,The New Deal in Northeast Ohio,Guest Lecture,Spring 2021
1431,"Souther, J Mark",Journal Publication,"Making 'The Garden City of the South': Beautification, Preservation, and Downtown Planning in Augusta, Georgia",Journal of Planning History,Spring 2021
1432,"Souther, J Mark",Journal Publication,"""Green Spots in the Heart of Town"": Planning and Contesting the Nation's Widest Streets in Georgia's Fall Line Cities",Georgia Historical Quarterly,Spring 2021
1433,"Souther, J Mark",Review,"Decentering Disaster: A Review of Katrina: A History, 1915-2015",Urban History Association,Summer 2021
1434,"Souther, J Mark",Presentation,Working with Communities to Tell Place-based Stories,AASLH Conference,Fall 2021
1435,"Souther, J Mark",Journal Publication,Through the Ivory Curtain: African Americans in Cleveland Heights Before the Fair Housing Movement,Journal of Urban History,Fall 2021
1436,"Souther, J Mark",Presentation,Digitization and Online Community Outreach,Ohio Local History Alliance Region 3 Meeting,Spring 2022
1437,"Souther, J Mark",Presentation,Urban History as Public History: Building Equity in Campus-Community Collaborations,American Historical Association Annual Meeting ,Spring 2022
1438,"Souther, J Mark",Presentation,Digital Approaches to Place-based History,Maine Preservation Annual Meeting and Old House Forum,Summer 2022
1439,"Souther, J Mark",Chapter,Building Global Citizenship through the African Digital Public Humanities: The MaCleKi Collaborative,Identity Transformation and Politicization in Africa: From Low Tech to the Internet,Summer 2022
1440,"Souther, J Mark",Presentation,"The Past as Future in the ‘Heart of Georgia’: Tourism, Preservation, and Downtown Revitalization in Macon, 1963-1983",National Conference on Planning History,Fall 2022
1441,"Souther, J Mark",Chapter,Digital Storytelling and University-based Community Engagement in Cleveland,"Engaging Place, Engaging Practices: Urban History and Campus-Community Partnerships",Fall 2022
1442,"Souther, J Mark",Presentation,"Water Conservation and Urban Environmentalism in Cleveland, OH ",Illinois College Alternative Spring Break,Spring 2023
1443,"Souther, J Mark",Presentation,Oral History Methodology,The City as Museum: Monuments and Memory,Spring 2023
1444,"Srinivasan, Parthasarathy",Poster Presentation,Modeling Cross-contamination and Inactivation Dynamics of Escherichia coli O157:H7 in Chlorine Wash of Fresh-cut Iceberg Lettuce,International Association for Food Protection Annual Meeting,Summer 2020
1445,"Srinivasan, Parthasarathy",Journal Publication,Total amino acids concentration as a reliable predictor of free chlorine levels in dynamic fresh produce washing process,Food Chemistry,Spring 2021
1446,"Srinivasan, Parthasarathy",Presentation,Mathematical models in biology,Colloquium,Spring 2021
1447,"Srinivasan, Parthasarathy",Journal Publication,Longitudinal Assessment of Right Ventricular Systolic Function in Hypoplastic Left Heart Syndrome,Pediatric Cardiology,Summer 2021
1448,"Srinivasan, Parthasarathy",Journal Publication,Chlorine inactivation of Escherichia coli O157:H7 in fresh produce wash process: effectiveness and modeling,International Journal of Food Microbiology,Summer 2021
1449,"Srinivasan, Parthasarathy",Presentation,Quantifying Free Chlorine Inactivation Efficacy  of Escherichia coli O157:H7 during Produce Wash,International Association for Food Protection Annual Meeting,Summer 2022
1450,"Srinivasan, Parthasarathy",Journal Publication,Inactivation mechanisms of Escherichia coli O157:H7 and Salmonella enterica by free residual chlorine,Environmental Science Water Research & Technology,Summer 2022
1451,"Srinivasan, Parthasarathy",Presentation,Modeling Free Chlorine and Pathogen Dynamics DuringFresh Produce Wash Cycles,American Mathematical Society Spring Central Sectional Meeting ,Spring 2023
1452,"Stella, Leah Helene Gold",Presentation,Problems in Parity,CSU Math Club,Spring 2022
1453,"Stella, Leah Helene Gold",Presentation,Problem Solving for Fun and Prizes,CSU Math Club,Spring 2022
1454,"Stone, DeAndra M",Creative Production,CSU Fall Dance Concert,Cleveland State University,Fall 2021
1455,"Stone, DeAndra M",Creative Performance,Place in Time with Ajayi Dance (new works),Dance Concert ,Spring 2022
1456,"Stone, DeAndra M",Creative Performance,Looking Glass Dance Concert with Marquez Dance Project (new work),Dance Concert Performance,Spring 2022
1457,"Stone, DeAndra M",Creative Production,CSU Spring Dance Concert,Playhouse Square- Allen Theatre,Spring 2022
1458,"Stoughton, David Allen",Creative Production, Lighting Design – Sweeney Todd,Allen Theatre - Playhouse Square,Fall 2022
1459,"Stoughton, David Allen",Creative Production,"Lighting, Projection, & Media Design",Outcalt Theatre - Playhouse Square,Spring 2023
